	Unnamed: 0	Unnamed: 0.1	sentence	sentiment	transliteration	translation
8406	8406	8406	0.49 bgm vera level yuvan  thala & u1 combo	positive	049 பம் வேரா லேவேல யுவந  தாலா  உ1 கோம்போ	049 Bum Vera Not at all Youth Tala U1 combo
8407	8407	8407	Konjam overa thaan poromo Povum enanaa paniduvanga	positive	கொஞ்சம் ஓவேரா தான் போரோமோ போவ்ம் எனானா பணிதுவம்கா	Little Overa That&#39;s it Boromo let&#39;s go Enana Workmanship
8408	8408	8408	Trailer sweet main picture ku karumpu taste than thalaiva... Yaarelam thalaivar film wait... Like podunga	positive	ட்ரைலேர் ஸ்வீட் மேன் பிக்சர் கு கரும்பு டாஸ்ட் தந தலைவா யாரேலம் தலைவர பிலிம் வாத் லைக் போதுங்கா	Trailer Sweet Man Picture Ku Cane Toast own leader whore Chairman Film Wath Like not enough
8409	8409	8409	Konja naala thamilla sema hit padama varuthu.. Waiting thlaiva... Irumpu thirai Imaikka nodikal Ratsasan Uturn Merkuthodarsimalai 96 Pariyerum perumal Next thalaivar 2.O	positive	கோன்ஜா நாலா தாமில்லா சேமா ஹித படாமா வருது வைடிங் த்லைவா இரும்பு தீராஈ இமைக்கா நோதீகல ரத்ஸஸந உத்தர்ன் மெர்குதோதர்ஸீமாலை 96 பரியேரும் பெருமாள் நெக்ஸ்ட் தலைவர 2ஓ	Gonja Nala Tamilla Sema Hita Padama is coming Whiting Thlaiva Iron Dira E The eyelash Nothikala Ratsassana Uttaran Merguthotherseemalai 96 will pass Perumal Next Chairman 2 o
8410	8410	8410	Bigil hit o illayo but kaidhi payangara hit but atlee vitra maattaan. Avan trailer varla	positive	பிகில் ஹித ஓ இள்ளாயோ புட் கைதி பயம்கரா ஹித புட் அட்லீ வித்ர மாத்தான் அவன் ட்ரைலேர் வர்லா	Bigil Hita oh Is there Butt Prisoner Do not be afraid Hita Butt Atlee Vitra Matan He Trailer Varla
8411	8411	8411	Yenna ba ithu Sakthiman graphics mari iruku	positive	யென்னா பா ஈது ஸக்தீமன் கிராப்பிக்ஸ் மாரி இருகு	Yenna Pa Edu Sakthiman Graphics Marie sit down
8412	8412	8412	Karela vikram fance like butten powlikda	positive	கரேலா விக்ரம் பன்ஸ் லைக் புட்டன் போவ்லீக்டா	Karela Vikram Buns Like Button Bovleekta
8413	8413	8413	8 second la 1.3 million views	positive	8 செகண்ட் லா 13 மில்லியன் வியஸ்	8 Sec La 13 million Vius
8414	8414	8414	Hollywood movie trailer madiri irukku semma	positive	ஹோலிவுட் மோவி ட்ரைலேர் மதிரி இருக்கு செம்மா	Hollywood Movie Trailer Madiri having Semma
8415	8415	8415	Vayasanalum un alagum stylum unna vittu pogala ....intha dialogue than yabagam varuthu trailer pakkumpothu	positive	வயாஸன்லம் உன் அலகம் ஸ்டைலம் உநநா வித்து போகாலா இந்தா டியாலோகு தந யாபகம வருது ட்ரைலேர் பக்கும்போதும்	Vyazanlam your unit Style Unana Spore Pogala Inda Dialogue own Yapagama is coming Trailer Even on the side
8416	8416	8416	Marana mass dialogue... Last one	positive	மராநா மாஸ் டியாலோகு லாஸ்ட் ஒன்	Marana Mass Dialogue Lost One
8417	8417	8417	Padam blockbuster nu soldravanga oru like	neutral	பதம் ப்ளாக்புஸ்டர் நு சோல்த்ரவங்கா ஓரு லைக்	Term Blockbuster Nu Soltrawanga A Like
8418	8418	8418	Enada ithu sema mass ah iruku	positive	இநதா ஈது சேமா மாஸ் அ இருகு	Inada Edu Sema Mass A sit down
8419	8419	8419	marana masskku massa gettha nama thalaivaru  massa  ierukku mudiyathu marana na  style	positive	மராநா மஸ்ஸ்க்கும் மஸ்ஸா கேட்ட்தா நமா தலைவரும்  மஸ்ஸா  இயருக்கு முதியாது மராநா நா  ஸ்டைல்	Marana Musk too Mazza did you hear Nama The leader Mazza To the ear never get old Marana Na Style
8420	8420	8420	Enada ithu views 58k likes 98k ppidrukku... lokesh rocks	negative	இநதா ஈது வியஸ் 58கே லீக்ஸ் 98கே ப்பிட்ருக்கு லோகேஷ ராக்ஸ்	Inada Edu Vius 58 K Leaks 98K For Pbitr Lokesh Rocks
8421	8421	8421	I am Thalapathi fan  Ana thala mass	positive	இ அம் தலாபதி பன்  அநா தாலா மாஸ்	e Am Thalapathy Bun Ana Tala Mass
8422	8422	8422	Trailer ah vida Teaser dhan super. Lik if u agree	positive	ட்ரைலேர் அ விதா டெஸ்ர் தந ஸுபர் லிக இஃப் உ அக்ரீ	Trailer A Vida Desr own Super Liq If U Agree
8423	8423	8423	Sir next film also seme mokke	negative	சிர் நெக்ஸ்ட் பிலிம் அல்சோ செம மோக்கே	sir Next Film Also wonderful Moke
8424	8424	8424	Chitti....... Welcome  to   kerala	positive	சித்தி வெல்கம்  டூ   கேரளா	Siddhi Welcome Two Kerala
8425	8425	8425	Sankar ... Sankar ... Than ... Evanum adichukka mudiyathu	positive	ஸம்கர  ஸம்கர  தந  இவாநும்ம் ஆதிசுக்கா முதியாது	Samkara Samkara own Evan too Adishuka never get old
8426	8426	8426	Idha pathutu road la students kathi vaichi kitu sanda poduvanunga 🤦	negative	இதா பதுதும் ரோட் லா ஸ்டூடன்ஸ் கதீ வைசீ கிது சம்டா போதுவனுங்கா 	Here it is All ten Road La Students Khadi Wait Gitu Samda Not enough
8427	8427	8427	See after viswasam trailer anyone like..,.....,..	positive	ஸீ ஆஃப்டர் விஸ்வஸம் ட்ரைலேர் அன்யோன் லைக்	C After Vishwasam Trailer Anyon Like
8428	8428	8428	Pakathane pora indha Kaali oda aatatha vera level dialogue thalaiva	positive	பகதானே போரா இந்தா காலி ஓடா ஆததா வேரா லேவேல டியாலோகு தலைவா	Bhagatane War Inda empty fly away Are you Vera Not at all Dialogue leader
8429	8429	8429	Verithanam naa epdii erukanum nu ninikarevangaa mattum hit likee	positive	வேரீதநாம் நா எப்தீ ஏருகானம் நு நீநீகரேவான்கா மட்டும் ஹித லீகீ	Different name Na What&#39;s up? Ascension Nu You are not Only Hita League
8430	8430	8430	naar konda porvai! Ithenna, naarai ottikkondu pentha pentha vizhiththaal pothuma?	neutral	நார கோண்டா போர்வாஈ இதேந்நா நாராஈ ஓட்டிக்கான்டு பெந்தா பெந்தா வீஜ்ஹீத்தால போதுமா	Nara Konda Warvaee Same Narae Oticand Penta Penta Veijheethala enough
8431	8431	8431	FIRST DAY FIRST SHOW (FDFS)  ANYONE?	positive	பர்ஸ்ட் டே பர்ஸ்ட் ஷோ ப்தஸ்  அன்யோன்	Burst Day Burst Show Pts Anyon
8432	8432	8432	Hollywood in Kollywood.. Thank you Shankar Sir!!!	neutral	ஹோலிவுட் இன் கொல்லிவுட் தாம்க யூ ஷங்கர சிர்	Hollywood of Kollywood Dhamka U Shankara sir
8433	8433	8433	MERSAL , PETTA , SARKAR , VISWASAM ipadi ellam movie RECORD KANDIPA BREAK PANNUM	positive	மெர்ஸல்  பெட்டா  சர்கர்  விஸ்வஸம் இபாதி எல்ளம் மோவி ரெகார்ட் கம்திபா பிரேக் பன்னம	Mersel Peta Sugar Vishwasam Ibadi limit Movie Record Kamtiba Brake Multiplication
8434	8434	8434	pangaaligala intha vegam paththaathu innum vegama likes ah therika vidunka	positive	பாங்காலிகலா இந்தா வேகம பத்தாது இன்னம் வேகமா லீக்ஸ் அ தேரிகா விதுநகா	Bangalikala Inda speed Ten Inam Is it fast? Leaks A Terika Vidunaka
8435	8435	8435	Ajth sar mass vasanam Ner konda baarvai mass	positive	அஜ்த் சர் மாஸ் வாஸனம் நேர் கோண்டா பார்வாஈ மாஸ்	Ajth Sir Mass smell Direct Konda See Mass
8436	8436	8436	Rajni Sir means MAHA blockbuster	positive	ரஜநீ சிர் மேயான் மஹா ப்ளாக்புஸ்டர்	Rajnee sir Mayan Great Blockbuster
8437	8437	8437	Bgm score avlo serappa illa sam dei yeppa pathalum bgm gura perla kathitae iruka	neutral	பம் ஸ்கோர் அவ்லோ செரப்பா இல்லா ஸம தீ யெப்பா பதானம் பம் குரா பெர்லா கதீதஈ இருகா	Bum score Avlo Serappa No Sam fire Yep Padanam Bum Cura Perla Kaditaee stay
8438	8438	8438	Levelu levelu levelu veraaaaaaaa veraaaaaa veraaaa levelu thalaivaaaa waiting for ur tharisanam   By die hard thalapathy fan	neutral	லெவேலும் லெவேலும் லெவேலும் வேரா வேரா வேரா லெவேலும் தலைவா வைடிங் பார் ஊர் தரிஸநம்   பி டி ஹர்த் தலாபதி பன்	Level too Level too Level too Vera Vera Vera Level too leader Whiting see town darshanam B D Hearth Thalapathy Bun
8439	8439	8439	Silaiyai udaikalam sinthanayaium sithanthayum azhika mudiyathu power full dialogue	positive	ஸிலையாய் உதஐகலம் ஸீந்தாநாயஇயம் ஸீதாந்தாயும் அஜ்ஹீகா முதியாது பவர் புல் டியாலோகு	Silly Morning glory Seenthanayayam Seedan too Ajheekah never get old Power Grass Dialogue
8440	8440	8440	Thala na mass uh...thala fans like podu	neutral	தாலா நா மாஸ் உஹ்தாலா பன்ஸ் லைக் போது	Tala Na Mass Uhtala Buns Like when
8441	8441	8441	Nejamavae sema trailer..... Dhanush--vetrimaaran....... Kalaiyum kaviyum vivasayathin paguthi  puthumai padappu... Asuran....	positive	நேஜமாவஈ சேமா ட்ரைலேர் தநுஷ்வேத்ரீமாரண கலையும்ம் கவியும் விவாஸயாதீந பாகுதீ  புதுமாஈ பதாப்பூ அஸுரன்	Nejamavae Sema Trailer Dhanushvetrimarana Art too Poet too Before living Baguti Pudumaee Buttercup Asuran
8442	8442	8442	Yarelam dislike paninglo avangellam........ Onnum illa reason mtm slitu pongada naingla	negative	யாரேலம் டிஸ்லிக் பானிங்கிளோ அவன்கேள்ளம் ஓன்னம் இல்லா ரீசன் மம் ஸ்லிதும் போம்கதா நைம்கலா	whore Dislik Paninglow Avankellam the wolf No Reason Mm Slith also Bomkata Naimkala
8443	8443	8443	Super star....super star dhan Yaa Thalaivaaaaaa	positive	ஸுபர் ஸ்டார்ஸுபர் ஸ்டார் தந யா தலைவா	Super Starzuber Star own Ya leader
8444	8444	8444	Series ah solreh thalaiver sema smart ah irukkaru	positive	சீரிஸ் அ சோல்ரேஹ் தலைவர் சேமா ஸ்மார்ட் அ இருக்கரூ	series A Solreh Chairman Sema Smart A Be there
8445	8445	8445	Movie vere levela irukke porethu confirm	positive	மோவி வெர் லெவேலா இருக்கே போரேதும் கான்பிர்ம்	Movie Ver Levela Yes War too Confirm
8446	8446	8446	Todaycininews youtube channela marakama subscribe pannirunka	positive	டுட்ய்சினின்வ்ஸ் யௌதுப் சாந்நேலா மராகாமா ஸுப்ஸ்கிரிப் பந்நீருநகா	Dutysininvs YouTube Shannela Maracama Subscript Pannirunaka
8447	8447	8447	Thala na lae Mass than daaa	positive	தாலா நா லஈ மாஸ் தந தா	Tala Na Lae Mass own Tha
8448	8448	8448	Ithayellam epdi da dislike panna manasu varuthu ungalukku	positive	ஈதாயேள்ளம் இப்டி டா டிஸ்லிக் பன்னா மநஸு வருது உங்காலுக்கு	Idaellam Ift Dr Dislik Panna the mind is coming To Ungal
8449	8449	8449	Verithanam Thalaivalove u thalaiva vera level thalaiva	positive	வேரீதநாம் தலைவாலவ் உ தலைவா வேரா லேவேல தலைவா	Different name Thalaivalav U leader Vera Not at all leader
8450	8450	8450	#3on Trending make it no 1again	positive	3ஆன் ட்ரெண்டிங் மக் இட நோ 1அகின்	3 on Trending Mach Place No 1Akin
8451	8451	8451	kola gandu le irukken..kollama vidamaten semma...	positive	கோலா கண்டு லே இருக்கென்கொலாமா விதமாடென் செம்மா	Cola see Lay Is there? Withamaten Semma
8452	8452	8452	suttu pottalum soori ku comedy varaadhu pola	negative	ஸுத்து போட்டாலம் ஸூரி கு காமெடி வராது போலா	Suttu bottle Zuri Ku Comedy will not come like
8453	8453	8453	Iam Telangana but i love tamil movie s	positive	இஅம் டெலம்கநா புட் இ லவ தமிழ் மோவி ஸ்	Iam Telangana Butt e Available Tamil Movie Ssh
8454	8454	8454	Thala padam eppo varum eppo varum nu verithanama wait pandravanga like pannunga!!!	positive	தாலா பதம் இப்போ வரும் இப்போ வரும் நு வேரீதநாமா வாத் பம்த்ரவங்கா லைக் பன்னுங்கா	Tala Term now will come now will come Nu Is it different? Wath Pamtrawanga Like Pannunga
8455	8455	8455	Kadaram kondan trailer vera level kk movie Mariana waiting	negative	கதரம கோன்தந ட்ரைலேர் வேரா லேவேல க்க மோவி மாரிஅநா வைடிங்	अधारामा Gondana Trailer Vera Not at all K Movie Marianna Whiting
8456	8456	8456	Thalaivaa  tharama iruku vera level 🤗	neutral	தலைவா  தாரமா இருகு வேரா லேவேல 	leader Darama sit down Vera Not at all
8457	8457	8457	Super bro rajinikanth rajinikanth rajinikanth rajinikanth	positive	ஸுபர் ப்ரோ ராஜீநீகாம்த ராஜீநீகாம்த ராஜீநீகாம்த ராஜீநீகாம்த	Super Prof Resignation Resignation Resignation Resignation
8458	8458	8458	Irumugan maathiri feel aachu solluravan like poodu	positive	இருமுகந மாதீரீ பீல் ஆசு சோல்லுராவண லைக் பூடு	Binomial Model Peel Asu Cholluravana Like lock
8459	8459	8459	Naangalum....kola gaandula dhaan ....nee appidiye.... cinema layae irundhu...du..... Loosumadhri arasiyaluku vandha....mavane ...thookipottu midhichuduvom....	negative	நாம்களும்கோலா கான்டுலா தாந நீ அப்பீதியே சினிமா லய இருந்துது லூஸுமாத்ரீ அரஸியாலுகு வந்தாமாம்வானே தூகிபோட்டு மீதீசுதுவோம	We are also Cantula Donate you Upset Cinema Rhythm has been Luzumatri For the government Come on Throw it away Let&#39;s recover
8460	8460	8460	ithu enda innom 1m likes vangala!!!	positive	ஈது எண்டா இந்நோம் 1ம் லீக்ஸ் வம்கலா	Edu whatever This disease 1st Leaks Vamkala
8461	8461	8461	Bigil first song 600k like Nkp treaser 800k like than hehehe	positive	பிகில் பர்ஸ்ட் சோங் 600கே லைக் ந்க்ப ட்ரீச்ர் 800கே லைக் தந ஹேஹேஹே	Bigil Burst Chong 600K Like NCP Treacher 800K Like own Hehehe
8462	8462	8462	Karthi annna vera level-uhhh	negative	கார்தீ அந்நா வேரா லெவேலுஹ	Karthi That day Vera Leveluha
8463	8463	8463	Paruda...ivaru lawyerlayaei rowdy lawyera irupar pola	neutral	பருத்யவரும் லவ்யர்லாயாஈ ரோடி லலய்யேரா இருபார போலா	Cotton too Loverlaiae Roddy Lalayera Double like
8464	8464	8464	R A J A Y U V A N	positive	ர் ஆ ஜ ஆ இ உ வ ஆ ந	R Cow J Cow e U W Cow Na
8465	8465	8465	Shanker fans hit like	positive	ஷம்கர் பன்ஸ் ஹித லைக்	Shamkar Buns Hita Like
8466	8466	8466	Ultimate star ajith kumar THALA DA	positive	அல்டிமாதே ஸ்டார் அஜீத குமார தாலா டா	Ultimate Star Ajita Kumara Tala Dr
8467	8467	8467	Ayyo thailava enna thailava ethu mm epdi ?	negative	அய்யோ தாய்லவா என்னா தாய்லவா ஏது ம்ம இப்டி 	Alas Thailand what Thailand which Mm Ift
8468	8468	8468	Video pakkama like potavanga...vanthu attendence pottu ponga	neutral	வீடியோ பக்காமா லைக் போதாவந்கவாநது அட்டென்டென்ஸ் போட்டு போங்கா	Video Pakama Like Not enough Attendance put Bonga
8469	8469	8469	Goosebumps dhanush Anna dailauge vazhthukkal thalaivaa	positive	கூசெபம்ப்ஸ் தநுஷ அந்நா டைலாஜ் வஸ்ஹ்துக்கல் தலைவா	Goosebumps Dhanusha That day Dilage Vashtukal leader
8470	8470	8470	Sila thala fans ku thalaye solli irukaru, semma.hatss of thala luv uuuuuuuuuuuu	positive	ஸீலா தாலா பன்ஸ் கு தலயே சோலீ இருகாரு செம்மஹாத்ஸ ஆப் தாலா லவ ஊ	Zeela Tala Buns Ku Head Chloe Two cars Semmahatsa App Tala Available F
8471	8471	8471	Rangaraj Pandey ethuku intha padathuku vandharu nu ippa pathi therinchuduchu	positive	ரம்கராஜ பாண்டே ஏதுகு இந்தா பதாதுகு வந்தாரூ நு இப்பா பதி தெரின்சுதுசு	Ramgaraja Pandey Let&#39;s go Inda Badatuku come on Nu Iba Record Terinsudusu
8472	8472	8472	Madura petta going to be viral.......	positive	மதுரா பெட்டா கோஇங் டூ ப் வைரஸ்	Mathura Peta Going Two B Virus
8473	8473	8473	Enakku idhula onnume purila. Enna maari irukuravanga. Or like podunga	negative	ஏநக்கு இதுலா ஓன்னுமே பூரிலா என்னா மாரீ இருகுர்வங்கா ஓர் லைக் போதுங்கா	trade That&#39;s it Onnume Purila what Marie Irukurvanga Or Like not enough
8474	8474	8474	Within in 58mins 303K+ likes wow	positive	விதீந இன் 58மின் 303கே லீக்ஸ் வோ	foreign of 58 min 303K Leaks Woah
8475	8475	8475	Vijay Sethupathi is Back nu Soldravanga Vandhu Kila Kuthunga... Likela	negative	விஜய ஸேதுபதீ இஸ் பக் நு சோல்த்ரவங்கா வந்து கிலா குதுங்கா லீகேலா	Vijaya Sethupati Is Pg Nu Soltrawanga come Gila Kutunga Leighela
8476	8476	8476	#thala teaser la ye therikka vitrukapla	positive	தாலா டெஸ்ர் லா யே தெரிக்கா வித்ரகாப்லா	Tala Desr La Yeh Do you know? Vidrakapla
8477	8477	8477	Padam pathutu trailer pakravanga like panunga...	positive	பதம் பதுதும் ட்ரைலேர் பக்ரவங்கா லைக் பானுங்கா	Term All ten Trailer Pakravanga Like Panunga
8478	8478	8478	As a neutral fan.. Petta trailer rocks	positive	அஸ ஆ நீயுட்ரல் பன் பெட்டா ட்ரைலேர் ராக்ஸ்	Asst Cow Neutral Bun Peta Trailer Rocks
8479	8479	8479	Appadiyellam Nadakathu......Nadakavum koodathu. Yuvan hatsoff bro. Mass BGM for thala by U1.	positive	அப்பதியேள்ளம் நாதாகாதுநாதகாவும கூதாதும் யுவந ஹாத்சோஃப் ப்ரோ மாஸ் பம் பார் தாலா பி உ1	Appathiellam Natakatunatakavauma No more Youth Hatsoff Prof Mass Bum see Tala B U1
8480	8480	8480	Aama yedhuk dislike pannirukanga nallathanaya iruk, oruvela poraamaya irukumo	neutral	ஆமா யேதுக் டிஸ்லிக் பந்நீருகாங்கா நல்லாதநயா இருக ஆருவேலா போராமாய இருகுமோ	Oh yes Yeduk Dislik Panneerukanga Nallathanaya stay Arugula warlike whether
8481	8481	8481	Akshay kumar! Siva kumar kitta pesuriya... Manda battharam	positive	அக்ஷய குமார ஸீவா குமார கித்தா பெஸுரியா மண்டா பத்தாரம	Akshay Kumara Siva Kumara Kita Pesuria Manda Pattarama
8482	8482	8482	தல - veru  enna vendum	positive	தல  வேரு  என்னா வேம்டம்	Leader the root what lust
8483	8483	8483	Ippa 10.4 LA iruku andha 10.5 mathi vitu polama thala bloods	positive	இப்பா 104 லா இருகு அந்தா 105 மதீ விது போலாமா தாலா ப்ளூட்ஸ்	Iba 104 La sit down Anda 105 Madhi seed Can we? Tala Bluets
8484	8484	8484	What a combo rajni sir + vjs + nawaz	negative	வ்ஹத் ஆ கோம்போ ரஜநீ சிர்  வான்ஸ்  நவாஸ்	What Cow combo Rajnee sir Vance Nawaz
8485	8485	8485	Ipdi unmayila nadantha Arrange marriages love marriagesa vida athikarikum Yaarukachum ithu purincha like pannunga	negative	இப்டி உந்மாயீலா நாதாந்தா அர்ரான்ஜ் மாரிகேஸ் லவ மாரிகேஸா விதா அதீகரிகம் யாருகாசும் ஈது பூரிந்சா லைக் பன்னுங்கா	Ift Unmayeela Nathana Arrange Mariques Available Marikeza Vida Exaggeration Anyone Edu Purinsa Like Pannunga
8486	8486	8486	Trending no 1 Since 2days in sri lanka	positive	ட்ரெண்டிங் நோ 1 சின்ஸ் 2தய்ஸ் இன் ஸ்ரீ லம்கா	Trending No 1 Sins 2 Thais of Shri Lamka
8487	8487	8487	Trailer oda teaser pudichavanga like podungaa	positive	ட்ரைலேர் ஓடா டெஸ்ர் புதிசாவங்கா லைக் போதுங்கா	Trailer fly away Desr Butisavanga Like not enough
8488	8488	8488	caller tune la kola gaandla irukkaen mavana kollaama vidamaattaennu dialogue vechaa phone panravan reaction eppadi irukkum	neutral	கேல்லர் தூன் லா கோலா கான்ட்லா இருக்கேந மவநா கொல்லாமா விதாமாட்டஏன்னு டியாலோகு வேசா போன் பம்ரவண ரியாக்ஷன் இப்படி இருக்கம்	Geller Moon La Cola Kantla I am Mawana Can you kill me? Why not? Dialogue Vesa Phone Pamravana Reaction Like this will be
8489	8489	8489	Vetri + Dhanush + G.V.P + Velraj = Successsssssssssssssssssssss	positive	வேத்ரீ  தநுஷ  ஜிவ்ப  வேலராஜ  சுக்செஸ்	Vetri Dhanusha Life Velaraja Success
8490	8490	8490	Yaru la IPo trailer ah pakuringa.....like potu ponga	positive	யாரு லா இபோ ட்ரைலேர் அ பகுரீந்காலிகே போது போங்கா	who La Ibo Trailer A Bagureenkalike when Bonga
8491	8491	8491	Rajani fans  hit like here	positive	ராஜாநீ பன்ஸ்  ஹித லைக் ஹேரா	You are the king Buns Hita Like Hera
8492	8492	8492	Classic trailer....  But enaku muttum taa ellam avan seyal movie matri theriyutha 🤔🤔	neutral	கிளாஸிக் ட்ரைலேர்  புட் இநகு முத்தும் தா எல்ளம் அவன் ஸேயல மோவி மாத்ரீ தெரியுதா 	Classic Trailer Butt Nice the pearl Tha limit He Seyala Movie Mother do you know
8493	8493	8493	Kola gandu le irruken mavane kollama vida maaten - Kaali message to all	negative	கோலா கண்டு லே இர்ருகென் மவானே கொல்லாமா விதா மாதேன்  காலி மெசாஜ் டூ ஆல்	Cola see Lay Irruken Mawanee Can you kill me? Vida Maten empty Message Two By
8494	8494	8494	Ena ba release agi one day Achu inum trending la varala	negative	எனா பா ரெலியாஸ் அகீ ஒன் டே அசு இனம் ட்ரெண்டிங் லா வரலா	Ena Pa Relias Akee One Day Asu race Trending La come on
8495	8495	8495	karthik supuraj en sunniku samam da thalaiku mela mayeru thanda iukku athu than sotta rajini	negative	கார்திக் ஸுபுராஜ ஏந ஸுந்நீகு ஸமம் டா தலைகு மேலா மயேரு தண்டா இஉக்கு அது தந சோட்டா ராஜீநீ	Karthik Suburaja why Sunnigu Eq Dr the head Above Mayeru Danda To you It is own Chota Resign
8496	8496	8496	Vere level  last scene pwolli	positive	வெர் லேவேல  லாஸ்ட் ச்சென் ப்வோலி	Ver Not at all Lost Chen Boli
8497	8497	8497	Engayo kadasila ketta maathirikke music ending,  Ohh Sherlock holmes  saaa	positive	இங்காயோ கதஸீலா கேட்டா மாதீரீக்கே முஸிக் எண்டிங்  ஓஹ ஷெர்லாக் ஹோல்ம்ஸ்  ஸா	Ingayo Kathazila Did you hear? For example Music Ending oh Sherlock Holmes Sa
8498	8498	8498	Namala asinga paduthanumnu ninaikuravanga kitta revenge yedukurada Vida avanga munnadi nalla vazlndhu kaaturadhu dha biggest revenge Nice movie nice concept	positive	நமலா அசிங்கா பதுதநும்நு நீநைகுரவங்கா கித்தா ரேவேந்கே யெதுகுராதா விதா அவம்கா முந்நதி நல்லா வாஸுந்து காதுராது தா பிக்ஸ்ட் ரேவேந்கே நிஸ் மோவி நிஸ் கான்செப்ட	Namala Asinga 100 Mermaid Kita Ravenke Yedugurada Vida Awamka Foreshore good stay no ear Tha Bigst Ravenke Nis Movie Nis Concept
8499	8499	8499	Kola gaandula irukken .... Semma dialog .... Petta adhurudhu	positive	கோலா கான்டுலா இருக்கேன்  செம்மா டியாலோக்  பெட்டா அதுரூது	Cola Cantula I am Semma Dialog Peta Aturudu
8500	8500	8500	Yuvan Anna fans hit like  here	positive	யுவந அந்நா பன்ஸ் ஹித லைக்  ஹேரா	Youth That day Buns Hita Like Hera
8501	8501	8501	Enna da nkp theme music ah 0:42 pottu irukinga??!!!	negative	என்னா டா ந்க்ப தீம் முஸிக் அ 042 போட்டு இருகீங்கா	what Dr NCP theme Music A 042 put Don&#39;t be
8502	8502	8502	Kali oda aatadha paakaporavanga  Like here	positive	காலி ஓடா ஆதாதா பாகபோரவங்கா  லைக் ஹேரா	empty fly away Aadata Bagaporavanga Like Hera
8503	8503	8503	Last linea... Keattavathu thirunthungada rendu fansum {vj v/s thala}	neutral	லாஸ்ட் லினியா கேட்டாவாதும் தீருநதுங்காதா ரேம்து ப்பான்சும் வ்ஜ வ்ஸ் தாலா	Lost Linea Don&#39;t listen Do not settle Remdu will put Vaj Vs Tala
8504	8504	8504	Phoenix Thala in NKPku marana  Waiting  Agust 10  therika vuduranda	positive	போஏனிக்ஸ் தாலா இன் ந்க்ப்கு மராநா  வைடிங்  அகுஸ்ட் 10  தேரிகா வுதுரம்டா	Boenix Tala of NCP Marana Whiting Agust 10 Terika Don&#39;t bother
8505	8505	8505	Thalaivaa  70 vayasu aalukku rasiganaaga un veriyanaaga yaen irukaaenu evanaachum keta, poda poi petta trailer paaru puriyum nu solvaen	positive	தலைவா  70 வயாஸு ஆலுக்கு ரஸிகநாகா உன் வெரீயாநாகா யேந இருகேநும் ஏவானாசும் கேதா போடா பாய் பெட்டா ட்ரைலேர் பாரு புரியும் நு ஸோல்வேந	leader 70 Vias For beer Rasikanaga your Veeryanaga Yes Both Evanasum Catha Go Mat Peta Trailer Look Understandable Nu Solved
8506	8506	8506	Andhra telangana tamilnadu all are ajith (thala) fans Telugulo balayya tamil lo thala ajith	neutral	ஆந்திரா டெலம்கநா தமிழ்நாடு ஆல் அர் அஜீத தாலா பன்ஸ் தெலும்குலோ பாலய்யா தமிழ் லோ தாலா அஜீத	Andhra Telangana Tamil Nadu By Ar Ajita Tala Buns Telumculo Balayya Tamil Lo Tala Ajita
8507	8507	8507	Siripaana tharamana sambavatha inemey tha pakapora	positive	சிரீபாநா தாரமநா ஸம்பவதா இநேமே தா பகபோரா	Siribana Taramana Sambavata Iname Tha Bhagapura
8508	8508	8508	‍8k dislike.. , but awesome trailer	positive	8கே டிஸ்லிக்  புட் அவேசோம் ட்ரைலேர்	8K Dislik Butt Awesome Trailer
8509	8509	8509	Petta International super star Rajinikanth yaaaa	positive	பெட்டா இன்டர்நாதீஓநல் ஸுபர் ஸ்டார் ராஜீநீகாம்த யா	Peta International Super Star Resignation Ya
8510	8510	8510	thala yoda ovevoru dialogue delivery um sema mass Vera level	positive	தாலா யோதா ஓவெவோரும் டியாலோகு டெலிவரி உம சேமா மாஸ் வேரா லேவேல	Tala Yoda Ovevorum Dialogue Delivery Your Sema Mass Vera Not at all
8511	8511	8511	சிம்பு fans Yarum Irukingala ..?? Ohhh simbu ve illayaa  . Funny guy simbu ..	positive	சமப பன்ஸ் யாரம் இருகீம்கலா  ஓஹ ஸிம்பூ வே இல்லயா   பன்னி கய் ஸிம்பூ 	Eq Buns who Irukeemkala oh Simbu Way no Bunny Hand Simbu
8512	8512	8512	Padam name Petta Rajini sattaila otta	positive	பதம் நாம் பெட்டா ராஜீநீ சத்தைலா ஓட்டா	Term We Peta Resign Chatila Ota
8513	8513	8513	Pathu sethu pongada gandugala petta kitta matti kanthalaga poreengada chottus	negative	பாது ஸேது போம்கதா கண்டுகலா பெட்டா கித்தா மாட்டி கந்தாலாகா போரீம்காதா சோட்டஸ்	Badu Sethu Bomkata Find out Peta Kita Mati Kandalaka Boreemkatha Sotus
8514	8514	8514	Dai viswasam and nkp bgm mix panna maari iruku	positive	டை விஸ்வஸம் அண்ட் ந்க்ப பம் மிக்ஸ் பன்னா மாரீ இருகு	Tie Vishwasam And NCP Bum Mix Panna Marie sit down
8515	8515	8515	Ne thalabathita mokka vanga readya iru d	negative	நே தலாபதீதா மோக்கா வம்கா ரீட்யா இரு த்	Ne Thalapadita Mocha Vamka Rita Be Th
8516	8516	8516	Dialogue enna mo engalukku solra mathiri irukke	positive	டியாலோகு என்னா மோ எங்களுக்கு ஸோலரா மதீரீ இருக்கே	Dialogue what Mo to us Solara Maderee Yes
