	uid	sentence	lang	sentiment
9374	9375	jaja thanks sharing the indecisiveness since 1996	['ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
9375	9376	""" : “ : cuando mi novio tweetea pero no contesta 😌 > ” pones esate tweet todos los días métele una pescozá "" DILE AHI ANDREA !"	['NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'NA']	negative
9376	9377	""" headband "" de b.o.b jajaja escuchala"	['NA', 'EN', 'NA', 'ES', 'NA', 'ES', 'ES']	positive
9377	9378	jajaja the major life struggles ! naps vs . school ... food vs . working out !	['ES', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'EN', 'NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA']	neutral
9378	9379	ya no tengo que ver de los grammys best part of the night !	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
9379	9380	no noo no el es mio birthday girl !	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA']	positive
9380	9381	el tweet pic	['ES', 'EN', 'EN']	neutral
9381	9382	""" : He caido bajo la adiccion de Flappy birds ... "" × 2 procrastination at it finest !"	['NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
9382	9383	""" hello que voy a hacer yo sola ? Yo home alone "" adri preguntanse lo que no es ... silly girl jajaja"	['NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'ES']	neutral
9383	9384	""" : that explains my hyperness "" ohh lord jajaja sii you moved a lot ..."	['NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
9384	9385	usando la tobillera otra vez gracias a el booty of steel de jajaja	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'ES', 'ES']	positive
9385	9386	""" Ohh honey get used to it , it gets worse ... "" * mi sis aqui siendo super positiva *"	['NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA', 'NA', 'NA', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
9386	9387	tienen giant drums :O	['ES', 'EN', 'EN', 'NA']	positive
9387	9388	"mami : "" porque sigues mirando mal a los guineos ? weirdo .. "" Yo : "" they know why -.-"""	['ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'NA']	negative
9388	9389	im the maia to your chikabee ! :') JAJAJA	['EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'NA', 'ES']	negative
9389	9390	bien readyyyy desde las 5	['ES', 'EN', 'ES', 'ES', 'NA']	positive
9390	9391	me va dar un melt down que fue eso ?	['ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'ES', 'ES', 'ES', 'NA']	negative
9391	9392	que me llegue el email que diga : your travel itinerary is ready √ #happiness	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN']	positive
9392	9393	girl sustain your hormones . Jajajaaja	['EN', 'EN', 'EN', 'EN', 'NA', 'ES']	neutral
9393	9394	ayer hablando del weekend qie vas a estar home alone ... y adivina quien va estar este weekend entero solitaaa ?	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA']	negative
9394	9395	encontre la canvion perfecta para nuestro pasesito de gymnastics jajaja	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES']	positive
9395	9396	""" So para donde te vas a estudiar ? "" - "" I D O N T K N O W !! LEAVE ME ALONE "" *storms out dramatically *"	['NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA']	negative
9396	9397	yo acabo de llegar a casa so que tu crees qie yo he hecho ... jajaja empieza a leer o google ?	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
9397	9398	jajaja ok ahora si que me tienen que decir ... im too intrigued now jaja	['ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'ES']	positive
9398	9399	siii jajaj ya quiero ver el proximo season !	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	positive
9399	9400	fajardo has a great point there ! jajaj	['NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES']	positive
9400	9401	me levante hoy en shock todavia jajajajaja	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES']	neutral
9401	9402	isabella no tiene cel hun ...	['NA', 'ES', 'ES', 'ES', 'EN', 'NA']	negative
9402	9403	""" Yo estoy aqui cogiendome un break de hacer el header y empezar la primera pregunta cause thats just too much man "" JAJAJA"	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES']	neutral
9403	9404	anda pal carajo esa parte ! :O musicasam !	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'NA']	positive
9404	9405	quiero que se acabe esta semana , pero no quiero que sea el weekend porque no he hecho nada de la monografia -.-	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
9405	9406	car conversations con la mejor conversacion del dia ...	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
9406	9407	""" : "" La cerveza es de hombre . "" BYEE WOW BYE "" JA ! ya lo/la odio ..."	['NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA']	negative
9407	9408	""" : no soporto el delivery de la gente .. hay maneras mas nice de decir las cosas puñeta . "" ya llevas 10000 ...."	['NA', 'NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'NA', 'NA']	negative
9408	9409	""" tu cara ahora combina con tu color de pelo "" * is this supposed to make me feel good ?"	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
9409	9410	""" : mañana quiero que estés pendiente y hagas un conteo pls , do it for science "" ok ! lets do it !"	['NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA']	positive
9410	9411	ni el header he hecho ....	['ES', 'ES', 'EN', 'ES', 'ES', 'NA']	negative
9411	9412	esta cancion me hace feliz y a la vez me da depresion !	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	neutral
9412	9413	genuinamente lo que me dijiste me afecto :o my babyyyyy	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN']	positive
9413	9414	""" : San Manuel Buen-carajo este cuentito esta largo con cojones #nope "" me sente orita a leerlo vi lo largo que era and i gave up"	['NA', 'NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN']	negative
9414	9415	"hablando de netflix y de la nada el anuncio de pandora decia : "" watch netflix now ... "" is it a sign ?"	['ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'EN', 'NA', 'EN', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
9415	9416	some people get confused y no lo entienden jajajaja	['EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral
9416	9417	""" my neck , my back , my * bleep * , and my * bleep * "" jajajaj"	['NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'EN', 'NA', 'EN', 'NA', 'NA', 'EN', 'EN', 'NA', 'EN', 'NA', 'NA', 'ES']	negative
9417	9418	Por primera vez veo a actually being hateful ! it was beautiful:')	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN']	positive
9418	9419	nunca pierdo un bet , its a fact	['ES', 'ES', 'ES', 'EN', 'NA', 'EN', 'EN', 'EN']	positive
9419	9420	""" but dont fuck hers , then try to fuck mine "" JAJAJA"	['NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES']	negative
9420	9421	wow esta noche !	['EN', 'ES', 'ES', 'NA']	positive
9421	9422	em yo nunca pense eso ! Hello tu voz es super not threatning at all !	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
9422	9423	""" all my bitchess love me , i love all my bitchess "" jajaja"	['NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES']	neutral
9423	9424	ratchet songs me dieron ganas de ver viedos de The Maury show ... procrastination	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'NA', 'EN']	neutral
9424	9425	I know ! :/ me da tanto asco/miedo	['EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES']	positive
9425	9426	tengo tanto que hacer ... so im hoing to sleep my problems away jaja	['ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES']	positive
9426	9427	quiero un weekend que no este pensando en las mierdas que tengo que hacer de la escuela ..	['ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
9427	9428	r&b y baking with	['NA', 'ES', 'EN', 'EN']	positive
9428	9429	ya hice el header y el titulo ... am I done ?	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'NA']	negative
9429	9430	no se que hacer ... 15 capitulos ! like lets be real though aint nobody got time for that	['ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	negative
9430	9431	jajajaja si yo falto me quedo en casa i got no car ...	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
9431	9432	JAJAJAJ del drink ese que tu y tu friend created that taste like medice + shit	['ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN']	negative
9432	9433	on repeat toda la noche ... JAJAJAJ	['EN', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES']	positive
9433	9434	semester from hell ... despues de las practicas mi energia no da para nada	['EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	negative
9434	9435	"yo al final del examen : "" Im done bye . Me voy no me se la ultima "" maestra : "" no , pecosa te sientas que te le sabes "" yo : YOU DONT KNOW ME ..."	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
9435	9436	jajaja graciass i think ! I love you	['ES', 'ES', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN']	positive
9436	9437	my life cada vez que me sale el notification ese !!	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'EN', 'ES', 'NA']	positive
9437	9438	"- "" tu tienes pecas "" ... - NO SHIITTT"	['NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'EN', 'EN']	negative
9438	9439	voy a estar en Snooze todo el dia ...	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA']	negative
9439	9440	en el gym suena una alarma if you grunt ! jajajaja	['ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'NA', 'ES']	neutral
9440	9441	They 're probably are going to make some badass corridos about el chapo 😁👍👌	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'EN', 'ES', 'NA', 'NA']	positive
9441	9442	acabo de checkiar la mia el pan de dios ese me dio 80 en participacion ! How the fuck is that possible ?	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
9442	9443	La sister es #TeamGalaxy now 😎👍	['ES', 'EN', 'ES', 'NA', 'EN', 'NA']	positive
9443	9444	aja ñeta ! im pissed !	['ES', 'ES', 'NA', 'EN', 'EN', 'NA']	negative
9444	9445	jajajaa una cosa a la vez que si no va ser un fail cabron !	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA']	positive
9445	9446	me motive en sociologia ahora sii quiero hacer el weekend de nuestro food tour ! y el domingo we workput pa bajarlo to ! :) jaja	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'EN', 'EN', 'ES', 'ES', 'EN', 'NA', 'NA', 'ES']	positive
9446	9447	""" : que mierda de gente , nadie esta despierto "" emm hi ."	['NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'NA']	neutral
9447	9448	no hay practica para poder estudiar .... pffftt N A P T I ME !	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
9448	9449	struggling ... saber que hay idiotas que ya llegaron a 30 -.-	['EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	negative
9449	9450	tuve un overdose de sushi	['ES', 'ES', 'EN', 'ES', 'ES']	neutral
9450	9451	"mañana va llegar un punto que ya voy a estar cansada de decir "" aww "" .... the gagging noices begin"	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN']	neutral
9451	9452	por coger naps ahora no tengo sueño -.-	['ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
9452	9453	tweets de justicia del caso , tweets de comentarios fuera de lugar y tweets de la gente que se queja de ambos ....	['EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
9453	9454	JAJAJA releo ese tweet y me meo de la risa ! ;	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
9454	9455	fuck this ya no voy a jugar más ... sigo jugando ! #shitisaddictive	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'EN']	neutral
9455	9456	me siento como betty crocker haciendo tantos brownies para mañana	['ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'EN', 'ES', 'ES']	neutral
9456	9457	fuck this shit de ser nena -.-	['EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'NA']	negative
9457	9458	""" : por estudiar no es LOL . Es por otra cosa 🎶🎶🎶🎶🎶🎶 "" ahhh yo ella esta estudiando ? que puñeta im not doin shit"	['NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN']	negative
9458	9459	shit .. no tienes nada de referencias ?	['EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
9459	9460	te lo juro que nunca me he reido tanto en mi vida .. me sacor a donald so feel proud !	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'NA']	positive
9460	9461	I just want to slap my self jaja stop it Alejandra stop it	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'EN', 'EN', 'NA', 'EN', 'EN']	positive
9461	9462	I was but not in the picture jaja	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES']	positive
9462	9463	hay momentos que adoro a mi sis y en momentos la quiero matar ...	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
9463	9464	dos tipos estan peliando por un journal ... mtv lo hace mejor ... tv gold:')	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN']	positive
9464	9465	Ok so no deseo estudiar hoy ...	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
9465	9466	me voy a quemar con el sports bra ... bien lindo el tan	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES']	positive
9466	9467	gracias a tengo la cancion mas retardadamente catchy pegada ... ughh	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA', 'NA']	positive
9467	9468	""" : "" Tú tienes carne """" da fuq ?"	['NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'NA']	negative
9468	9469	jajaja yo se que es sm no es pa mi , pero queria contestar jajaajajaj	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES']	positive
9469	9470	ella mando a leerlo de homework por eso mismo jaja ella no va discutir este ...	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
9470	9471	Yo soy bien friendly .	['ES', 'ES', 'ES', 'EN', 'NA']	positive
9471	9472	a las 5pm so so	['ES', 'ES', 'NA', 'EN', 'EN']	neutral
9472	9473	A lo Cubano !! !! !! #elvacilondelagatita #friday	['ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'EN']	positive
9473	9474	No suelo contestar los text rápido , sou si lo hago siéntase cabron .	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
9474	9475	New beggining new colors new outfit new day . #ilovesalhuaclothing Croptop blanca Short naranja http://t.co/JwHrx9xZsg	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'ES', 'EN', 'ES', 'NA']	positive
9475	9476	#elvacilondelagatita #quotes	['ES', 'EN']	neutral
9476	9477	Imagen Modeling by La Gatita #zoolander2	['ES', 'EN', 'EN', 'ES', 'ES', 'NA']	neutral
9477	9478	me too por fin	['EN', 'EN', 'ES', 'ES']	positive
9478	9479	Day at the office . #boxes #shipping #fun #clothing #shows #premiostumundo #host #styling #myjob http://t.co/BZJIRigdlM	['EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'EN', 'EN', 'EN', 'NA']	positive
9479	9480	makeupbymariajose 's photo denle follow para citas de maquillaje ☺ ️	['NA', 'EN', 'EN', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
9480	9481	Girl lets rock with a romper ! ⚜✨ Un romper es genial para un weekend .. .! Black flower …	['EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'EN', 'EN', 'NA']	positive
9481	9482	Papi compro spicy crab 🙌	['ES', 'ES', 'EN', 'EN', 'NA']	positive
9482	9483	Happy bday de tu Bella y otra Hija !! !! !! ! Las angelitos ! #fiesta #party http://t.co/ILWlHof2gy	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'NA', 'ES', 'EN', 'NA']	positive
9483	9484	#elvacilondelagatita #quotes	['ES', 'EN']	neutral
9484	9485	Que rico es ver Netflix hasta que me de sueño omg	['ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	positive
9485	9486	I believe so , yes . En el tercer piso del centro .	['EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
9486	9487	Cuerpo quiere netflix , mi corazon quiere comida , y mis chichitos quieren gym #thestrugle	['ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN']	negative
9487	9488	Para mis muchachos #sanvalentin Happy Fiesta #elvacilondelagatita	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES']	neutral
9488	9489	amigo gracias . Eres in tipazo . Acá está el con copis celebrando conmigo 🎉👏👍💋✌️😜 http://t.co/Eb8zjhDHxu	['ES', 'ES', 'NA', 'ES', 'EN', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
9489	9490	OMG para ti Full !! ! http://t.co/87NDyQUr	['EN', 'ES', 'ES', 'EN', 'NA', 'NA', 'NA']	positive
9490	9491	Cuando los rapers de tu pto varrio te dicen que eres un vendido y has dejado a tus amigos de lado ! 😂😂😂 Cansais .. . 😂😜	['ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'NA', 'NA', 'NA']	positive
9491	9492	""" Cabrón tú no me gustas , hay veces que me estoy tirando contigo y pensando en las tareas que tengo pa 'l lunes """	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA']	negative
9492	9493	nos fuimos bitch !! !	['ES', 'ES', 'EN', 'NA', 'NA']	positive
9493	9494	Seguimos Trabajando ! Ahora en la Presentación Oficial de las Alumnas de Imagen Modeling by La Gatita ,… http://t.co/NVcUKMDK6V	['ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'ES', 'ES', 'NA', 'NA']	positive
9494	9495	Thank God que me cambiaron el examen de Bioquim 🙌🏼	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
9495	9496	Hay mis zombers que estrañan mis tweets !! ! 😀😝 ando descansando un poco celebrando el cumple de kat 😜🎈	['ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
9496	9497	embuste , dont u live in like narnia ?	['ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA']	negative
9497	9498	True domincan Style meal ! #sancocho #homemade #food #santodomingo #republica http://t.co/KAKhYztXrr	['EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'EN', 'EN', 'NA', 'ES', 'NA']	positive
9498	9499	#MiamifamilyEvent #elvacilondelagatita	['EN', 'ES']	positive
9499	9500	CUADRADURA ! QUE PELOTA MÁS RARA ! con Luis y CojoTv | POPURRI | ROCKET LEAGUE : vía	['ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'ES', 'NA', 'NA', 'ES', 'NA', 'EN', 'EN', 'NA', 'ES']	neutral
9500	9501	Yo sería feliz trabajando como babysitter	['ES', 'ES', 'ES', 'ES', 'ES', 'EN']	positive
9501	9502	Piece of art on your body . #collar Sabemos que amas los accesorios porque te llenan de color y …	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
9502	9503	Por cierto hablando de directos creo que soy el unico tonto con 1M y que todabia no ha hecho ninguno en su canal .. . Ahaha matadme plis 😰	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'EN', 'NA']	negative
9503	9504	bye . Te odio .	['EN', 'NA', 'ES', 'ES', 'NA']	negative
9504	9505	Así mismo es !! ! Partyyyyyy	['ES', 'ES', 'ES', 'NA', 'NA', 'EN']	positive
9505	9506	#quote #elvacilondelaGatita	['EN', 'ES']	neutral
