	uid	sentence	lang	sentiment
10551	43363	Kya hua aur bologe cahukidar chor hai Apne ghotale baj ko kabhi chor nahi bole the Rahul g m …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	negative
10552	15539	Best of luck dear Pakistani cricket team we are proud of you May Allah give you success in WC INSHA Allah	['Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin']	positive
10553	22026	Wow dats great ... courage & hardwork ... soch badloge tabhi toh desh badlega ... proud being an human . Definitely ... You h …	['Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Hin', 'Eng', 'O']	positive
10554	3204	Kuya khel kaninang 1111 nag wish ako na sana magkita tayoooo !😂 pa meet and greet kanaman dyan oh ! Para makapag p ……	['Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'O']	positive
10555	18771	Girl hone ka ek nuksan ... ye bhi nahi keh sakte k If you are badthan I am your dad	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Eng', 'Hin', 'Eng', 'Eng']	neutral
10556	23434	our police is only good in looting and extortion of innocent pakistanis really happy that rangers have brought peace to karachi	['Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin']	neutral
10557	32917	Modi baba Ki jai ... aapko shubh kaamnayein aur bahut bahut Mubarak ... baba aap iss desh Ki foundation …	['Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'O']	positive
10558	5889	_ VKSingh Aapko Dobara Jeet ki Hardik badhai Ho Magar aapse anurodh h ki aap garima garden pasonda ghaziabad m s …	['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Eng', 'O']	positive
10559	34303	Madarchod tmny gaand mardi hai Bharwe un students sy pucho jo bechary naukri kr k apna khrcha uthaty hain . Khayal k …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'O']	negative
10560	26928	Apne chor baap se pucha kabhi Pakistan se paisa lot kar UK mai apartments kiun kharide apne baap se …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
10561	19224	Follow us Retweet with these hashtag # ineedkoi # koi # koitoken & Like this # Airdrop and get free # koi Comment with your eth …	['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	neutral
10562	15503	Cheating on someone is the most disgusting hurtful and disrespectful thing you could ever do to someone you say you love .…	['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'O']	neutral
10563	21572	_ xx Mai dil se duaa karta Hu aap aane Wali Bharat movie super hit ho	['O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin']	positive
10564	18208	Weldone by Army chief salam ho apko or Pak army ko kash aese faisly civilian govt me bi hothy billions ka fraud kar …	['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'O']	positive
10565	18629	Jalan tw tmhe aese horhi jese tmhare baap ki lga di ho ainda himmt b mt krna mere baap tk pohnchne ki	['Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']	negative
10566	3115	Aagaya apni jaat pe suar teri bahan ko mera pasand hai teri bv ko tere abba ka teri ma ko te …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	negative
10567	19761	Arre aunty ji aajkal bachche ko bhi pata hai ki voter list mein naam kaise check karte hai singap …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	neutral
10568	27438	# WorldNoTobaccoDay undervthe pious guidance of Saint Dr .@ Gurmeetramrahim Singh ji Insan Guruji vol …	['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'O']	neutral
10569	28759	Over all HatKe ! Personality ji Many many Happy returns of the day	['Eng', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng']	positive
10570	25328	Kohli - BC chutiya mat bana mujhe paata hai tu hrithik hai 🤓	['Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
10571	25985	_ com Isliya Pakistan ko attack kornese gussha ho gaye thee Shame 😨😰😔	['O', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
10572	14154	Tere sang pyaar main nahi todna Tere sang pyaar main nahi todna Chaahe tere piche jag Pare chodhnaaa ! Fav song from behir !!! # 1YearOfBehir	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'O', 'Eng']	positive
10573	16299	Jb ghr ki safai hoti hai to pehle wale kamron ko saf Kya jata hai us k bad line se or tarteeb se safai ki jati hai	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']	neutral
10574	18822	_ Afridi At least she is much better than Sharmila Farooqui Shehla Raza and Billo Rani	['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin']	neutral
10575	43650	_ Zee _ oxygen Bas ap ki khushi important hai world jaye bhar main 😢	['O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'EMT']	neutral
10576	4613	Here we go Dear # ThalapathyVijay Bloods !! We are Happy to Share That Our Handle Name is Changed as -…	['Eng', 'Eng', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'O']	neutral
10577	19174	Madhya pradesh ke chitrakoot nila satna me subah se electricity ki problem h kisse yahan ke logo ko 43 * C me bina ele …	['Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
10578	45074	_ rathee Madamji mujhe aapse puchna hai kyu kyu karte hain aaplog ?? Kyu Harvard ki bejjati kara …	['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	neutral
10579	9338	kyunnnnnnnnnnnnnnnnn is takle ko invite nahi kiya PMO ne ? kyun 🤣🤣🤣🤣	['Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'O']	neutral
10580	26402	ind 75 = $1.08 pak 112 =$.72 now fuck urself ... jahil log patta nahi kaha …	['Hin', 'O', 'O', 'O', 'Hin', 'O', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
10581	1232	i love u so much 😭♥️ and theres absolutely nothing to be insecure about bc ur unique in ur own way ok u …	['Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	positive
10582	28863	Ujjawala yojna sabse jyda effective raha kyonki maximum ladies ne bjp ko vote diya h	['Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']	negative
10583	42845	Congratulations . Sir we all are Truly proud of your accomplishments . Look forward to your help in completi …	['Eng', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	positive
10584	15409	bahut khoob bjp jiti nahi balki vote loota hai agar jeet bina dhandhli ke hui to phir EVM tampering kyo …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O']	negative
10585	6369	modiji very very very happy for you . God bless you and your cabinet . All the best pradhan mantriji 🙏🙏🙏💐	['Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'O']	positive
10586	18663	congratulations 🎊 💐 sir Ye hamari khush kismati hai ki mai aapke yug me janm lia Or aapko as PM …	['Eng', 'O', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	positive
10587	30833	_ rah Thank you ! We have got your DM We will ensure that this is sorted out right away # HappytoHelp ) - Aisha	['O', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'O', 'Eng']	positive
10588	24226	Big Jay McNeely - There Is Something On Your Mind ( Big Jay Mcneely ( The Extended Play Collection ) - EP )	['Eng', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Eng', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'O', 'Eng', 'O']	neutral
10589	36912	Ya sale kya Jane dharti kya huti ha azadi kya huti ha ya Pakistan is ka bap na nahi bnaya Qaid Azam ne …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	negative
10590	26149	Bc is disaster ne USSR Ki gaand faad di thi	['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']	negative
10591	22715	Pata nahi sab mullo ki kyu gulami karna chahte . when hindu are torched everyday in Pakistan	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng']	negative
10592	30717	World Cup FanAnthem by _ India has made my day a lot more amazing . Fingers crossed for Team India . Cup toh hume …	['Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'O']	positive
10593	8417	Kisno ka vote kisi sansad ko nai diya bo to modi ko diya chalne do kamal ka fhul Modi ne kisan ke leye acche kam ki …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	positive
10594	19975	_ Krishnaa This is gonna be interesting !! Lallu Vatsan Chakravarthi Kanna Ravi Congratulations guys !! ) Super Waiting !!	['O', 'Hin', 'Hin', 'Eng', 'Hin', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'O', 'Eng', 'Eng', 'O']	positive
10595	12400	Baap ki izzat beti k hathon me hoti hai r property nalaikon k hathon me .	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'O']	negative
10596	19295	_ Absolutely not agreed Congress ko jalan hai humare Muslim vote bank kyun humko vote nahi de rahe .. Owa …	['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'O']	negative
10597	26088	Ha re hrami to fhir tera baap chaukidar dusre desh ke musalmano ko Gale kyun lagata hai puch Jara …	['Eng', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
10598	32385	Ham to TV nhi dekh rahe hai kyuki man nhi padta pata nhi ye media kab Tak k liye bik gyi hai please ab …	['Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	neutral
10599	10681	_ bhagat _ rathee Exactly sir ! Well said sir !	['O', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'O']	neutral
10600	20706	Ji jab apke jiju kabil bnege 🙈🙈 # Naamkarann # AvNeil # AdiZa	['Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin']	neutral
10601	646	_ that _ Tera baap ko darrpok mat bol halala product . Thoda izzat de Tere jaise …	['O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
10602	24253	Haste haste cut jaye raste	['Hin', 'Hin', 'Hin', 'Hin', 'Eng']	neutral
10603	3458	ye to sahi kiya congress or sp ne kyo ki logo pe behash hoti modi kya kaha gya rahul ne kya k …	['Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	positive
10604	39295	God ’ s name is a treasure trove of happiness that fills one ’ s life in this materialistic world and the eternal world as w …	['Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	positive
10605	19367	Muslim last me likhaa ??? Lastnpaot . Tumhara aukad batata haii ..... Congress ne tum jaise logo ko paal …	['Eng', 'Eng', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	negative
10606	35954	mai hriday se cangrechulation byakt kartahu har nahi manunga rar nahi thanunga bal ke kapal pe likht …	['Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	positive
10607	29769	Modi Gaddar . .2 Amit Shah .. katil protection Imriti bazi .... Randdi Lao Piyush Gabar .. Rail bech de Nirmala tatti .. loot le Desh	['Hin', 'Hin', 'O', 'O', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin']	negative
10608	8551	Tabhi ye BJP me h . Bhajpa me jaane se pehle kam se kam 3-4 Murder Rape loot karna padta h ..	['Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
10609	27675	Faisal qureshi react my meme </3 sed react for fasaadi jani	['Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin']	neutral
10610	26250	Kutta sala isko to laat maarkar buttons suna dena Chahiye par saale ki jali hai na takleef hua hai is …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	negative
10611	23971	_ NabiAzad …	['O', 'Hin', 'O']	neutral
10612	26732	Happy to be back for the 2nd year to learn lots of new research ! _ karki _ Doherty	['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'O', 'Hin', 'O', 'Eng']	neutral
10613	14155	Awww thanks lovely Roz That's so kind X	['Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng']	positive
10614	19089	Abey chutiya 12th fail teri jaise gandphati k bhadwe bahut ghoomte hain jo cheap publicity tu paan …	['Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Eng', 'O']	negative
10615	13361	_ Rose Fact that you know the smell means YOU rich RICH . Some man deven know wah name so much less the smell a it 🤦🏾‍♀️	['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	neutral
10616	14570	_ Facee97 You ’ re so cute Hawa 😂😍 miss you so much !	['O', 'Eng', 'Eng', 'O', 'Hin', 'Eng', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'O']	positive
10617	26257	ek hi to dil h sir kitni bar jitoge . You won't believe but just a …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	positive
10618	28036	Indian Prime minister Shri Narendar modi ji Badhai congratulations	['Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng']	positive
10619	30922	_ AAA Parha sunna aur dekha howa jo Baap apni olaado ko haram maal khilatte hain vo bare ho kr aq …	['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	negative
10620	4187	_ Ind Kya milta h tum gobhi bhakton ko .. only talking about hindu Muslim ghanta gaadi …	['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
10621	26555	Modi ji ko jeet ki hardik subhkamnaye	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']	positive
10622	39475	Ramadan Mubarak ! We are honored to co-host a historic iftar at the US Capitol Iftar with & @…	['Eng', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'O']	positive
10623	22490	Agar RSS walay yeh samajhte hy Ki marne aur maarne SE masail Hal hojayengay to yeh 21Wi sadi Ki sabse bada mazaaq h …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
10624	30326	Tere Ko to nahi banate a …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	neutral
10625	11340	Didi Intolerance ..... Freedom of speech etc etc . Let us unite & fight this ' fascism '. Didi This man is shouting Jai Shri …	['Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'O']	positive
10626	28174	_ extrovert Sidhi baat h nation k name pe logo ne modi ko vote kiya na ki bjp ko	['O', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']	negative
10627	12770	Need not to worry abhi fir kuch khulasa hone wala hoga nehru gandhi family ya left walon ka ...	['Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'O']	negative
10628	25144	A well-deserved award for Crawford President & CEO Harsha V . Agadi as he accepts the International # 2019Distinguis …	['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O']	positive
10629	42396	Now they'll definitely reply bc itna khatarnak dhamki aaj tak kisine nahi diya hoga you're lit 🔥	['Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'O']	negative
10630	3132	ok well . vote for which one u like best bc apparently the way i choose what colour im dying my hair is down to random people …	['Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	neutral
10631	33728	Hum log sirf itna bol rahe hain k arsal ajiya ke relation ko kharab kar diya .. n thats true .. in last sea …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'O']	neutral
10632	27035	Ha sahi hei lekin padhne me maja aaya .. lol otmahatiya ☺️☺️☺️☺️. Keep it up Mitaliji	['Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Hin', 'Hin']	positive
10633	1943	tu bhi laat khayeg ek din .. ab election aane waala hain .. sudhar jaa .. nahi to ab to teri gaand mein …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	negative
10634	33686	Say something good about this great nigerian actress eniola ajao cause i really love her and she has been improving acting …	['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	positive
